cont_id,cnt_outside_other,cnt_other_house,cnt_worship,cnt_supermarket,cnt_shop,cnt_gender_all,frequency_multi_all
104987018,TRUE,TRUE,FALSE,FALSE,FALSE,male,1 month
104987019,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
104992013,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
104992014,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
104992015,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
104994005,TRUE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
104994006,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
104994007,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
104994008,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
104994009,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
104996007,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
104996008,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
104997004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
104997005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
104998004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105000004,FALSE,FALSE,FALSE,TRUE,FALSE,male,1-2 days
105002004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105003017,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105003018,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105003019,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105003020,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
105003021,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
105003022,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105003023,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105003024,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105004008,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105004009,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105005005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105009012,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
105010008,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105010009,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105011016,TRUE,FALSE,FALSE,FALSE,TRUE,female,1-2 days
105011017,TRUE,FALSE,FALSE,FALSE,FALSE,female,never met
105011018,TRUE,FALSE,FALSE,FALSE,TRUE,female,1 month
105012008,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105014012,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105014013,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105014014,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
105017009,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105017010,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105018010,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105018011,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105020009,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105020010,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105020011,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105020012,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105023007,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105023008,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105024003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105025029,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105025030,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month
105025031,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month
105025032,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105025033,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
105028015,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105028016,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month
105028017,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
105028018,FALSE,FALSE,FALSE,TRUE,FALSE,male,never met
105028019,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
105028020,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
105032008,TRUE,FALSE,FALSE,TRUE,FALSE,male,1-2 days
105032009,TRUE,FALSE,FALSE,FALSE,FALSE,male,never met
105033003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105036063,TRUE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
105036064,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
105036065,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
105036066,FALSE,FALSE,FALSE,FALSE,FALSE,female,1 month
105036067,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month
105038006,NA,NA,NA,NA,NA,NA,NA
105038007,NA,NA,NA,NA,NA,NA,NA
105038008,NA,NA,NA,NA,NA,NA,NA
105038009,NA,NA,NA,NA,NA,NA,NA
105038010,NA,NA,NA,NA,NA,NA,NA
105038011,NA,NA,NA,NA,NA,NA,NA
105038012,NA,NA,NA,NA,NA,NA,NA
105038013,NA,NA,NA,NA,NA,NA,NA
105040003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105040004,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
105040005,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
105044013,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105044014,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105049008,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
105055007,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105055008,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105056013,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105056014,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105056015,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105056016,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105058005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105060004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105060005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105065022,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105067009,TRUE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105069009,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105069010,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105069011,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105072013,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105072014,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105072015,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105072016,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105078021,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105081005,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105081006,NA,NA,NA,NA,NA,NA,NA
105081007,NA,NA,NA,NA,NA,NA,NA
105081008,NA,NA,NA,NA,NA,NA,NA
105081009,NA,NA,NA,NA,NA,NA,NA
105081010,NA,NA,NA,NA,NA,NA,NA
105081011,NA,NA,NA,NA,NA,NA,NA
105081012,NA,NA,NA,NA,NA,NA,NA
105082008,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
105082009,FALSE,TRUE,FALSE,FALSE,FALSE,male,3-7 days
105082010,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
105082011,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
105083005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105083006,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105084011,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105084012,NA,NA,NA,NA,NA,NA,NA
105084013,NA,NA,NA,NA,NA,NA,NA
105084014,NA,NA,NA,NA,NA,NA,NA
105084015,NA,NA,NA,NA,NA,NA,NA
105084016,NA,NA,NA,NA,NA,NA,NA
105084017,NA,NA,NA,NA,NA,NA,NA
105084018,NA,NA,NA,NA,NA,NA,NA
105084019,NA,NA,NA,NA,NA,NA,NA
105085003,FALSE,FALSE,FALSE,FALSE,FALSE,female,NA
105086006,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
105086007,FALSE,FALSE,FALSE,FALSE,TRUE,female,1 month
105086008,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
105086009,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
105086010,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
105088004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105090016,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105090017,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105090018,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days
105093004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105093005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105094006,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105094007,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
105094008,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105097004,TRUE,FALSE,FALSE,TRUE,FALSE,female,1-2 days
105098012,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105098013,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
105100002,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105100003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105102005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105102006,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105103012,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105103013,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105105010,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105105011,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105105012,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
105105013,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
105105014,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
105106007,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105106008,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
105106009,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
105107007,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105109013,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105109014,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105110059,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105112008,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105112009,NA,NA,NA,NA,NA,NA,NA
105112010,NA,NA,NA,NA,NA,NA,NA
105112011,NA,NA,NA,NA,NA,NA,NA
105112012,NA,NA,NA,NA,NA,NA,NA
105112013,NA,NA,NA,NA,NA,NA,NA
105112014,NA,NA,NA,NA,NA,NA,NA
105113005,TRUE,FALSE,FALSE,TRUE,TRUE,male,1-2 days
105114009,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105114010,TRUE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
105114011,TRUE,FALSE,FALSE,FALSE,FALSE,female,1 month
105115004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105115005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105115006,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105117009,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105117010,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105117011,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105118008,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105118009,FALSE,TRUE,FALSE,FALSE,FALSE,female,1 month
105119007,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105119008,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105120010,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105120011,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105120012,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105122011,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105122012,FALSE,FALSE,FALSE,TRUE,FALSE,male,1 month
105123006,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105123007,FALSE,TRUE,FALSE,FALSE,FALSE,female,occasional
105123008,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
105123009,FALSE,TRUE,FALSE,FALSE,FALSE,male,occasional
105124019,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
105124020,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105124021,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105127003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105127004,NA,NA,NA,NA,NA,NA,NA
105127005,NA,NA,NA,NA,NA,NA,NA
105127006,NA,NA,NA,NA,NA,NA,NA
105127007,NA,NA,NA,NA,NA,NA,NA
105127008,NA,NA,NA,NA,NA,NA,NA
105127009,NA,NA,NA,NA,NA,NA,NA
105130017,TRUE,FALSE,FALSE,TRUE,TRUE,female,1-2 days
105130018,FALSE,FALSE,FALSE,TRUE,FALSE,female,never met
105131013,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105131014,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105131015,FALSE,FALSE,FALSE,FALSE,TRUE,female,1 month
105132009,TRUE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
105132010,FALSE,TRUE,FALSE,FALSE,FALSE,female,1 month
105132011,TRUE,TRUE,FALSE,FALSE,FALSE,female,3-7 days
105132012,TRUE,TRUE,FALSE,FALSE,FALSE,male,3-7 days
105132013,FALSE,FALSE,FALSE,TRUE,FALSE,female,2-3 weeks
105132014,TRUE,FALSE,FALSE,FALSE,FALSE,female,1 month
105134007,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105138015,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105138016,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105138017,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105140010,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105140011,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
105140012,FALSE,FALSE,FALSE,FALSE,FALSE,other,1 month
105140013,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month
105142008,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105142009,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105142010,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
105143007,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105143008,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105144019,FALSE,TRUE,FALSE,TRUE,FALSE,female,2-3 weeks
105144020,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105145004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105147005,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
105147006,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
105149007,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105149008,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
105151004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105153011,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105153012,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105155010,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105157008,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105157009,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
105157010,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
105157011,NA,NA,NA,NA,NA,NA,NA
105157012,NA,NA,NA,NA,NA,NA,NA
105157013,NA,NA,NA,NA,NA,NA,NA
105157014,NA,NA,NA,NA,NA,NA,NA
105157015,NA,NA,NA,NA,NA,NA,NA
105157016,NA,NA,NA,NA,NA,NA,NA
105157017,NA,NA,NA,NA,NA,NA,NA
105157018,NA,NA,NA,NA,NA,NA,NA
105157019,NA,NA,NA,NA,NA,NA,NA
105157020,NA,NA,NA,NA,NA,NA,NA
105159005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105161003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105162006,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105164004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
105165007,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
105173004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
105174349,TRUE,TRUE,FALSE,TRUE,TRUE,female,1-2 days
105174350,NA,NA,NA,NA,NA,NA,NA
105174351,NA,NA,NA,NA,NA,NA,NA
105174352,NA,NA,NA,NA,NA,NA,NA
105174353,NA,NA,NA,NA,NA,NA,NA
105174354,NA,NA,NA,NA,NA,NA,NA
105174355,NA,NA,NA,NA,NA,NA,NA
105174356,NA,NA,NA,NA,NA,NA,NA
105174357,NA,NA,NA,NA,NA,NA,NA
105174358,NA,NA,NA,NA,NA,NA,NA
105174359,NA,NA,NA,NA,NA,NA,NA
105174360,NA,NA,NA,NA,NA,NA,NA
105174361,NA,NA,NA,NA,NA,NA,NA
105174362,NA,NA,NA,NA,NA,NA,NA
105174363,NA,NA,NA,NA,NA,NA,NA
105174364,NA,NA,NA,NA,NA,NA,NA
105174365,NA,NA,NA,NA,NA,NA,NA
105174366,NA,NA,NA,NA,NA,NA,NA
105174367,NA,NA,NA,NA,NA,NA,NA
105174368,NA,NA,NA,NA,NA,NA,NA
105174369,NA,NA,NA,NA,NA,NA,NA
105174370,NA,NA,NA,NA,NA,NA,NA
105174371,NA,NA,NA,NA,NA,NA,NA
105174372,NA,NA,NA,NA,NA,NA,NA
105174373,NA,NA,NA,NA,NA,NA,NA
105174374,NA,NA,NA,NA,NA,NA,NA
105174375,NA,NA,NA,NA,NA,NA,NA
105174376,NA,NA,NA,NA,NA,NA,NA
105174377,NA,NA,NA,NA,NA,NA,NA
105174378,NA,NA,NA,NA,NA,NA,NA
105174379,NA,NA,NA,NA,NA,NA,NA
105174380,NA,NA,NA,NA,NA,NA,NA
105174381,NA,NA,NA,NA,NA,NA,NA
105174382,NA,NA,NA,NA,NA,NA,NA
105174383,NA,NA,NA,NA,NA,NA,NA
105174384,NA,NA,NA,NA,NA,NA,NA
105174385,NA,NA,NA,NA,NA,NA,NA
105174386,NA,NA,NA,NA,NA,NA,NA
105174387,NA,NA,NA,NA,NA,NA,NA
105174388,NA,NA,NA,NA,NA,NA,NA
105174389,NA,NA,NA,NA,NA,NA,NA
105174390,NA,NA,NA,NA,NA,NA,NA
105174391,NA,NA,NA,NA,NA,NA,NA
105174392,NA,NA,NA,NA,NA,NA,NA
105174393,NA,NA,NA,NA,NA,NA,NA
105174394,NA,NA,NA,NA,NA,NA,NA
105174395,NA,NA,NA,NA,NA,NA,NA
105174396,NA,NA,NA,NA,NA,NA,NA
105174397,NA,NA,NA,NA,NA,NA,NA
105174398,NA,NA,NA,NA,NA,NA,NA
105174399,NA,NA,NA,NA,NA,NA,NA
105174400,NA,NA,NA,NA,NA,NA,NA
105174401,NA,NA,NA,NA,NA,NA,NA
105174402,NA,NA,NA,NA,NA,NA,NA
105174403,NA,NA,NA,NA,NA,NA,NA
105174404,NA,NA,NA,NA,NA,NA,NA
105174405,NA,NA,NA,NA,NA,NA,NA
105174406,NA,NA,NA,NA,NA,NA,NA
105174407,NA,NA,NA,NA,NA,NA,NA
105174408,NA,NA,NA,NA,NA,NA,NA
105174409,NA,NA,NA,NA,NA,NA,NA
105174410,NA,NA,NA,NA,NA,NA,NA
105174411,NA,NA,NA,NA,NA,NA,NA
105174412,NA,NA,NA,NA,NA,NA,NA
105174413,NA,NA,NA,NA,NA,NA,NA
105174414,NA,NA,NA,NA,NA,NA,NA
105174415,NA,NA,NA,NA,NA,NA,NA
105174416,NA,NA,NA,NA,NA,NA,NA
105174417,NA,NA,NA,NA,NA,NA,NA
105174418,NA,NA,NA,NA,NA,NA,NA
105174419,NA,NA,NA,NA,NA,NA,NA
105174420,NA,NA,NA,NA,NA,NA,NA
105174421,NA,NA,NA,NA,NA,NA,NA
105174422,NA,NA,NA,NA,NA,NA,NA
105174423,NA,NA,NA,NA,NA,NA,NA
105174424,NA,NA,NA,NA,NA,NA,NA
105174425,NA,NA,NA,NA,NA,NA,NA
105174426,NA,NA,NA,NA,NA,NA,NA
